timestamp,dr0135,dqctcf,dr182s,dqce4s,dqfj4k,dr11p6,dr1cpf,dqc4z7,dqcft7,dr0bwc,dpp8up,dr18zv,dqcr39,dqcz5x,dqcneh,dqckgk,dqcyhe,dqc96t,dqf09g,dqcu6t,dr09m3,dqf4qb,dqf3qq,dqcx8d
2018-01-05 11:00:00,0.094,0.744,5.367,0.043,0.0,1.01,0.029,0.245,0.733,1.512,0.111,0.575,2.105,0.025,7.357,2.769,0.0,0.13,0.0,0.51,0.454,0.177,0.245,10.665
2018-01-05 12:00:00,0.097,0.723,5.46,0.063,0.0,1.048,0.034,0.304,0.482,1.475,0.091,0.613,2.167,0.029,7.926,2.883,0.0,0.237,0.0,0.522,0.5,0.199,0.266,10.813
2018-01-05 13:00:00,0.101,0.717,5.61,0.091,0.0,1.005,0.036,0.31,0.518,1.518,0.085,0.598,2.29,0.031,8.413,3.066,0.0,0.345,0.002,0.445,0.57,0.205,0.263,10.255
2018-01-05 14:00:00,0.101,0.828,5.624,0.091,0.0,0.924,0.038,0.311,0.446,1.474,0.081,0.629,2.235,0.032,8.298,3.417,0.0,0.297,0.0,0.421,0.57,0.211,0.233,9.927
2018-01-05 15:00:00,0.102,0.795,5.268,0.085,0.0,0.87,0.042,0.173,0.38,1.391,0.077,0.596,2.129,0.031,7.361,3.01,0.0,0.271,0.0,0.346,0.472,0.178,0.219,9.829
2018-01-05 16:00:00,0.103,0.756,4.956,0.059,0.0,0.732,0.041,0.096,0.428,1.304,0.088,0.478,1.999,0.027,6.555,2.478,0.0,0.175,0.0,0.311,0.379,0.143,0.242,9.285
2018-01-05 17:00:00,0.07,0.639,4.515,0.053,0.0,0.666,0.044,0.111,0.4,1.151,0.105,0.428,1.851,0.013,5.488,1.878,0.002,0.063,0.01,0.288,0.316,0.132,0.251,7.879
2018-01-05 18:00:00,0.053,0.609,4.21,0.062,0.001,0.634,0.062,0.085,0.39,1.141,0.115,0.406,1.702,0.005,4.914,1.58,0.003,0.041,0.028,0.262,0.273,0.09,0.225,7.073
2018-01-05 19:00:00,0.051,0.519,4.151,0.083,0.002,0.625,0.101,0.091,0.385,1.127,0.12,0.378,1.632,0.001,4.857,1.553,0.003,0.042,0.0,0.253,0.252,0.078,0.235,6.602
2018-01-05 20:00:00,0.051,0.503,4.127,0.084,0.002,0.624,0.077,0.123,0.382,1.093,0.127,0.341,1.624,0.0,4.698,1.513,0.003,0.04,0.0,0.253,0.681,0.082,0.209,6.449
2018-01-05 21:00:00,0.042,0.485,4.076,0.076,0.002,0.622,0.07,0.097,0.379,1.072,0.135,0.318,1.614,0.006,4.381,1.447,0.007,0.037,0.0,0.253,0.657,0.09,0.21,6.32
